param_Weight	param_Length	cognitive_score_52	vocalisation_52	WLZ_WHZ_52
1.2000000000000002	0.0	96.12409973144531	4.9836578369140625	-1.6282917261123657
1.2000000000000002	0.20000000000000018	96.1424331665039	4.98718786239624	-1.6285173892974854
1.2000000000000002	0.40000000000000036	96.16090393066406	4.990749359130859	-1.6287269592285156
1.2000000000000002	0.6000000000000001	96.1791763305664	4.994377136230469	-1.628933072090149
1.2000000000000002	0.8000000000000003	96.1976318359375	4.998003005981445	-1.6291428804397583
1.2000000000000002	1.0	96.21607208251953	5.001626968383789	-1.6293139457702637
1.2000000000000002	1.2000000000000002	96.23480987548828	5.005262851715088	-1.6294728517532349
1.2000000000000002	1.4000000000000004	96.25373077392578	5.00894021987915	-1.629649043083191
1.2000000000000002	1.6	96.27288055419922	5.012627124786377	-1.6298072338104248
1.2000000000000002	1.8000000000000003	96.2921371459961	5.0163702964782715	-1.629952311515808
1.2000000000000002	2.0	96.31129455566406	5.020081043243408	-1.6300889253616333
1.4000000000000004	-2.0	95.94952392578125	4.948868751525879	-1.6257400512695312
1.4000000000000004	-1.8	95.96817016601562	4.952408790588379	-1.6260441541671753
1.4000000000000004	-1.6	95.98670959472656	4.955922603607178	-1.6263247728347778
1.4000000000000004	-1.4	96.00516510009766	4.959428310394287	-1.6265957355499268
1.4000000000000004	-1.2	96.02354431152344	4.962893486022949	-1.6268467903137207
1.4000000000000004	-1.0	96.04179382324219	4.9663262367248535	-1.6271024942398071
1.4000000000000004	-0.7999999999999998	96.05986022949219	4.969743251800537	-1.6273574829101562
1.4000000000000004	-0.5999999999999999	96.0778579711914	4.9731903076171875	-1.6276028156280518
1.4000000000000004	-0.3999999999999999	96.09590148925781	4.976644039154053	-1.62781822681427
1.4000000000000004	-0.19999999999999996	96.11416625976562	4.9801483154296875	-1.628050446510315
1.4000000000000004	0.0	96.13249969482422	4.9836812019348145	-1.6282836198806763
1.4000000000000004	0.20000000000000018	96.15093994140625	4.987215995788574	-1.628498911857605
1.4000000000000004	0.40000000000000036	96.1693344116211	4.99081563949585	-1.6287001371383667
1.4000000000000004	0.6000000000000001	96.18766784667969	4.994450092315674	-1.628904938697815
1.4000000000000004	0.8000000000000003	96.20622253417969	4.998087406158447	-1.629089117050171
1.4000000000000004	1.0	96.22480773925781	5.001737594604492	-1.6292674541473389
1.4000000000000004	1.2000000000000002	96.24369812011719	5.005411624908447	-1.6294513940811157
1.4000000000000004	1.4000000000000004	96.26271057128906	5.0091071128845215	-1.6296125650405884
1.4000000000000004	1.6	96.28201293945312	5.012834072113037	-1.629769206047058
1.4000000000000004	1.8000000000000003	96.30123901367188	5.016582489013672	-1.629921555519104
1.4000000000000004	2.0	96.3205337524414	5.020327568054199	-1.630043625831604
1.6	-2.0	95.95752716064453	4.948721408843994	-1.6257389783859253
1.6	-1.8	95.97614288330078	4.95229434967041	-1.6260348558425903
1.6	-1.6	95.99462890625	4.955827236175537	-1.6263082027435303
1.6	-1.4	96.0130615234375	4.9593119621276855	-1.6265692710876465
1.6	-1.2	96.03143310546875	4.962769508361816	-1.6268306970596313
1.6	-1.0	96.04972839355469	4.966215133666992	-1.6270902156829834
1.6	-0.7999999999999998	96.06781768798828	4.969663619995117	-1.6273412704467773
1.6	-0.5999999999999999	96.0859146118164	4.973123073577881	-1.6275676488876343
1.6	-0.3999999999999999	96.10418701171875	4.976615905761719	-1.627793550491333
1.6	-0.19999999999999996	96.12254333496094	4.9801554679870605	-1.6280328035354614
1.6	0.0	96.14098358154297	4.983686447143555	-1.6282602548599243
1.6	0.20000000000000018	96.15939331054688	4.987232685089111	-1.628464937210083
1.6	0.40000000000000036	96.17774963378906	4.9908576011657715	-1.6286513805389404
1.6	0.6000000000000001	96.19623565673828	4.994478225708008	-1.628843903541565
1.6	0.8000000000000003	96.21493530273438	4.998122215270996	-1.629027009010315
1.6	1.0	96.23371124267578	5.001821994781494	-1.6292303800582886
1.6	1.2000000000000002	96.2526626586914	5.005561351776123	-1.6294194459915161
1.6	1.4000000000000004	96.27178192138672	5.009300231933594	-1.6295883655548096
1.6	1.6	96.29105377197266	5.013050556182861	-1.6297415494918823
1.6	1.8000000000000003	96.31039428710938	5.016783714294434	-1.6298747062683105
1.6	2.0	96.32984161376953	5.020573139190674	-1.6299948692321777
1.8000000000000003	-2.0	95.96548461914062	4.948596954345703	-1.6257327795028687
1.8000000000000003	-1.8	95.9840087890625	4.9521803855896	-1.6260101795196533
1.8000000000000003	-1.6	96.00244140625	4.955729007720947	-1.626267910003662
1.8000000000000003	-1.4	96.02088165283203	4.959192752838135	-1.6265312433242798
1.8000000000000003	-1.2	96.0393295288086	4.962639808654785	-1.6268051862716675
1.8000000000000003	-1.0	96.05767059326172	4.9661030769348145	-1.6270701885223389
1.8000000000000003	-0.7999999999999998	96.07574462890625	4.969573974609375	-1.627302646636963
1.8000000000000003	-0.5999999999999999	96.09404754638672	4.973056316375732	-1.627526044845581
1.8000000000000003	-0.3999999999999999	96.11255645751953	4.976587295532227	-1.627759575843811
1.8000000000000003	-0.19999999999999996	96.13096618652344	4.980128288269043	-1.6279999017715454
1.8000000000000003	0.0	96.14934539794922	4.983675003051758	-1.628222942352295
1.8000000000000003	0.20000000000000018	96.16783905029297	4.98725700378418	-1.6284101009368896
1.8000000000000003	0.40000000000000036	96.18631744384766	4.990867614746094	-1.628587245941162
1.8000000000000003	0.6000000000000001	96.20503234863281	4.994494438171387	-1.6287751197814941
1.8000000000000003	0.8000000000000003	96.22382354736328	4.998179912567139	-1.6289788484573364
1.8000000000000003	1.0	96.24273681640625	5.001962184906006	-1.6291887760162354
1.8000000000000003	1.2000000000000002	96.26171112060547	5.0057525634765625	-1.6293864250183105
1.8000000000000003	1.4000000000000004	96.28092956542969	5.009511947631836	-1.6295511722564697
1.8000000000000003	1.6	96.30023193359375	5.013264179229736	-1.6296958923339844
1.8000000000000003	1.8000000000000003	96.31974029541016	5.017021656036377	-1.6298160552978516
1.8000000000000003	2.0	96.33932495117188	5.020843505859375	-1.6299529075622559
2.0	-2.0	95.97327423095703	4.94844388961792	-1.6257132291793823
2.0	-1.8	95.99176788330078	4.952034950256348	-1.6259771585464478
2.0	-1.6	96.01018524169922	4.955557346343994	-1.6262283325195312
2.0	-1.4	96.02862548828125	4.959017276763916	-1.6264978647232056
2.0	-1.2	96.04715728759766	4.962470054626465	-1.6267684698104858
2.0	-1.0	96.0654067993164	4.965979099273682	-1.627016305923462
2.0	-0.7999999999999998	96.08367156982422	4.969463348388672	-1.627247929573059
2.0	-0.5999999999999999	96.10220336914062	4.972970962524414	-1.6274816989898682
2.0	-0.3999999999999999	96.1207275390625	4.976505279541016	-1.6277211904525757
2.0	-0.19999999999999996	96.13922119140625	4.980063438415527	-1.6279535293579102
2.0	0.0	96.15777587890625	4.98362922668457	-1.6281577348709106
2.0	0.20000000000000018	96.17628479003906	4.987222194671631	-1.628337025642395
2.0	0.40000000000000036	96.19500732421875	4.990847110748291	-1.628520131111145
2.0	0.6000000000000001	96.21385955810547	4.994518280029297	-1.628710150718689
2.0	0.8000000000000003	96.2327651977539	4.998291969299316	-1.6289408206939697
2.0	1.0	96.25179290771484	5.002124309539795	-1.6291515827178955
2.0	1.2000000000000002	96.2708969116211	5.005937099456787	-1.6293394565582275
2.0	1.4000000000000004	96.29023742675781	5.009735107421875	-1.6294828653335571
2.0	1.6	96.30961608886719	5.013493537902832	-1.6296314001083374
2.0	1.8000000000000003	96.32920837402344	5.017309188842773	-1.6297595500946045
2.0	2.0	96.34886169433594	5.021174430847168	-1.629893183708191
