subjectID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	dominance_gini_0	diversity_shannon_0	diversity_gini_simpson_0	Faiths_PD_0
LCC1074	-20.58331134419718	-3.4723153178084822	1.2043432997882222	-5.467578350506521	1.0420130703266224	-2.972548605976406	1.1457718414280507	0.8642872154600505	-0.35986877945870904	-1.4085585336554214	0.992398992388306	2.90458177872086	0.91869662493914	3.92148707875
LCC1075	-17.391573311671348	-1.8083354120538289	2.2436845310146722	-0.6035313549015631	0.40417372037542704	1.5255300231386502	1.5165239847332825	0.5686274833737922	0.000915338937583013	-1.2555976682603576	0.991088103556084	2.98463476093124	0.902302177121193	3.88554992865
LCC1076	-23.63379021609696	-3.7512913207208016	-2.801608696708675	3.2572301693745116	-2.8121110589823832	-0.09076366535417249	-5.121671858326729	-1.9463980264542133	-0.23642631273279008	0.5881898246459063	0.992913469914156	2.56170162607662	0.800904497506349	4.11363255845
LCC1077	13.354446120736682	0.9967447078757689	0.2217102709655822	0.9107057823262846	-0.09900811419892237	1.511333880044699	-0.32239420675861524	0.6280528782601519	0.1447513348955616	-0.8603442126963841	0.995861927550636	2.29373628479009	0.850161838274667	3.02976831235
LCC1078	27.60365646012552	2.9431802802150564	1.476486157854463	0.6230293465461544	1.303063431465311	0.916199254313111	-0.018549882335793192	1.0251638831774847	0.30553835993065137	-0.26098609096471065	0.995852705538046	2.2830715571415	0.856921980510126	2.3807739589500003
LCC1079	-10.83803233141979	-1.9771126344277186	-0.11769798866189053	-1.2421430999408876	0.02573318181912264	0.22646195087526177	-0.3461220001750182	1.0481101976321123	-0.044071294687305	-1.2361230190854442	0.994342058164131	2.59479179325485	0.882831341107048	3.99015416975
LCC1080	-14.47395160931469	-2.634071890906397	1.101732748649107	-0.8549919093648582	0.4897179607994165	1.0229901896185618	0.2134190149543366	2.3783735566562094	0.22182334012664068	-1.9071303558656512	0.994045587259969	2.59004612263458	0.865442714292338	5.11547853965
LCC1081	-13.140805880101965	-2.579395437304276	-0.9128663503615126	0.16553041103366012	0.465711348728695	1.9511615191444942	1.5662860959602565	-0.2015348862944448	2.5872707022652026	-1.4886502957006613	0.992831101158608	2.84025913201664	0.911209409917648	2.9195659481500007
LCC1082	26.317870875997734	2.728163317518367	-1.5760281770535505	2.662254248954652	-0.23564810674008618	-0.008595037915521445	0.1721824162466843	-2.390582480887177	0.27262095740804265	0.7972187531972483	0.997705451360178	1.70842226925834	0.747458889453675	2.12463183355
LCC1083	-2.515240864963484	-1.1039716374972246	-0.6717227360278667	0.30734327138167533	0.4163282031573218	1.112232867328262	0.9111771805264465	-0.10456425182381184	0.8622597114126215	-1.5512992753000243	0.993728610741316	2.7058568155952	0.898247722396955	2.7886418835499995
LCC1084	-29.572267449029585	-4.4928798287298	-0.14402144826337115	-6.1515603572747946	0.7919101873980601	-4.082565022689097	0.021623463822870236	-0.05014357806502756	-0.5427568013566074	-0.566517760576118	0.991378414195756	3.02503142069868	0.923514662372763	4.222234887849999
LCC1085	-16.165740356615363	-2.5795065475811785	-0.7917282418345968	-1.3139105810956089	-0.4515801604011256	-1.8919497524703364	-0.7981932795623797	-0.31234528133536743	-0.4893711522495727	0.9205335844267832	0.993636162221471	2.73402291388976	0.908077297260245	4.169949269449999
LCC1086	26.00801251317549	2.7006187479938895	-1.799650237330298	3.3108962606828243	-0.702728647223857	0.5182961167327984	0.15091450501181855	-2.7321655964905935	1.030911430896155	1.2018911934348526	0.997163164573284	1.82593380850331	0.733298401982651	2.41614320585
LCC1087	-11.443134022390586	-2.161726865909282	0.3294800092500923	-2.2749658710007687	0.9488015862738552	-1.030994928943253	0.3262741288036144	1.3112439431035694	0.4120642748229576	-0.9466645193583804	0.99346394651127	2.70688670956259	0.884203976130063	4.30172291865
LCC1088	9.946187244212357	0.703132368507205	3.1511185967623008	-0.15071989073647726	1.6589242307611995	1.3118951652336412	1.1520211859589995	0.8411010729649038	0.4030307584064603	-2.243484009295116	0.99561254137041	2.31106446995753	0.841257561821624	2.46108772535
LCC1089	20.336910279260245	1.938166637556839	0.7070552219137103	-1.0227538583292752	0.5984086890182344	0.055844647293641476	0.3401988131404274	1.4059648973922199	-0.13713878814916478	-0.38563049058819115	0.996239536027704	2.15157812400445	0.80180618982241	2.6494635731500003
LCC1090	-22.3324852903832	-3.2822531953774345	-2.509158842474163	1.5529361467271916	-1.2775555269326369	-1.6980620087090001	-0.9246038888110565	-2.4151817561711875	2.0854021208343343	2.3179919090475654	0.994980238698107	2.42660655549662	0.840069160971674	3.75122171725
LCC1091	-8.062358854147158	-1.7933712626401226	-2.1100899367106454	4.566977036411727	0.3817897929771092	5.888064231812581	2.731719714970879	-7.653401455582721	0.01981080020977701	-2.9026224095350113	0.992970870711527	2.62141284853262	0.8371686257373	3.5268143596500003
LCC1092	-10.904993047065991	-2.090561612320225	-0.5597880536554608	-0.526827765563488	0.33582656212277867	-1.2859286887940007	-0.11607954391402087	0.025922421331219393	-0.2879948335982701	-0.11642740944184767	0.99365230113026	2.72842743221031	0.903250791572429	4.47514693775
LCC1093	-15.924276650200708	-2.7188642425094414	-0.4780733055278435	-2.922595991373891	0.5378203768106259	-0.9654786257269337	0.1137511815860524	0.21571050715137588	-0.07033232760853773	-1.1623284550826753	0.993472305093152	2.75693873801659	0.914268120765597	4.06209969675
LCC1094	-2.855448370733006	-0.9429834666873308	-0.033952014997751225	-2.654640148757103	-0.012474738102676425	-2.0263273635880426	-0.3802196660089419	0.7498463474183198	0.3451718418145854	0.8497100855119155	0.994054683189252	2.67712495991843	0.907731462459463	3.42967695745
LCC1095	9.73933839064182	0.5771102474836926	0.23806919708982147	-1.2796169999482856	0.9817861187459667	0.24298800527448072	0.9417216054548674	0.46823181270190223	0.3202542613233635	-1.136352981295889	0.995655672511241	2.35352342869296	0.878607253420189	3.1719902024500004
LCC1096	15.506249067324303	1.2138429003891593	0.8323337850403029	-0.668434892344328	0.977148955411065	1.1418794010199664	1.0410728203469068	1.797710363660427	0.8485412378874959	-1.5519073010691524	0.995536408654579	2.27448429551477	0.817157715099175	2.9799686504500005
LCC1097	-11.910020035731826	-1.163045930570228	-0.33884799393817616	0.7366315354981496	-3.5057781857352093	3.897486100995773	-3.9391825241828355	1.44133447169006	0.03333519640750022	0.2793907778542121	0.992001608659561	2.86047512155701	0.891072879476176	4.39926007155
LCC1098	-16.288505790002535	-2.9440203951907336	-1.629979071388905	1.2006565982171022	-0.5774238153426801	0.2772763279529291	-0.1612191088752317	0.2743483172709772	0.5580013723690572	-1.5162494056277145	0.993073478138626	2.71373049719989	0.870946991699696	3.73166625095
LCC1099	-5.1090344973497315	-1.3861008359025142	-1.7637108731785032	-0.8218324647163906	0.10521824478448592	-1.1125924171507133	-0.8943993037904461	-1.8747201778236282	0.28141130875773746	-0.5322470296186596	0.994250264739503	2.63146372201456	0.894022880026868	3.1808064873500004
